#time	ekin		epot		etot		chain_length
4.86	7.042012	6.721292	13.763304	21.015104
4.87	7.487145	6.280274	13.767419	21.016921
4.88	7.938731	5.832796	13.771527	21.019190
4.89	8.390657	5.384971	13.775628	21.021908
4.9	8.836768	4.942953	13.779721	21.025068
4.91	9.270960	4.512845	13.783805	21.028663
4.92	9.687264	4.100614	13.787878	21.032685
4.93	10.079934	3.712005	13.791939	21.037124
4.94	10.443526	3.352461	13.795987	21.041969
4.95	10.772978	3.027041	13.800019	21.047208
4.96	11.063686	2.740349	13.804036	21.052827
4.97	11.311566	2.496468	13.808034	21.058811
4.98	11.513113	2.298899	13.812012	21.065144
4.99	11.665455	2.150514	13.815970	21.071810
5	11.766389	2.053515	13.819904	21.078788
5.01	11.814411	2.009402	13.823813	21.086061
5.02	11.808739	2.018958	13.827697	21.093607
5.03	11.749319	2.082235	13.831553	21.101404
5.04	11.636819	2.198562	13.835381	21.109431
5.05	11.472622	2.366558	13.839180	21.117662
5.06	11.258795	2.584154	13.842949	21.126074
5.07	10.998059	2.848628	13.846687	21.134641
5.08	10.693742	3.156653	13.850395	21.143338
5.09	10.349731	3.504341	13.854072	21.152136
5.1	9.970407	3.887313	13.857720	21.161009
5.11	9.560586	4.300753	13.861339	21.169929
5.12	9.125442	4.739489	13.864930	21.178867
5.13	8.670438	5.198057	13.868496	21.187793
5.14	8.201250	5.670786	13.872036	21.196680
5.15	7.723688	6.151866	13.875555	21.205496
5.16	7.243621	6.635432	13.879053	21.214212
5.17	6.766901	7.115631	13.882532	21.222798
5.18	6.299295	7.586702	13.885997	21.231225
5.19	5.846410	8.043037	13.889447	21.239461
5.2	5.413635	8.479252	13.892886	21.247477
5.21	5.006076	8.890240	13.896316	21.255244
5.22	4.628506	9.271233	13.899739	21.262732
5.23	4.285311	9.617846	13.903157	21.269912
5.24	3.980449	9.926121	13.906570	21.276756
5.25	3.717414	10.192567	13.909981	21.283235
5.26	3.499197	10.414193	13.913390	21.289322
5.27	3.328267	10.588532	13.916799	21.294990
5.28	3.206543	10.713664	13.920207	21.300214
5.29	3.135384	10.788233	13.923616	21.304967
5.3	3.115572	10.811454	13.927026	21.309227
5.31	3.147314	10.783122	13.930436	21.312969
5.32	3.230237	10.703609	13.933847	21.316171
5.33	3.363399	10.573859	13.937258	21.318812
5.34	3.545293	10.395376	13.940669	21.320872
5.35	3.773869	10.170211	13.944080	21.322332
5.36	4.046555	9.900936	13.947491	21.323175
5.37	4.360283	9.590618	13.950901	21.323384
5.38	4.711520	9.242790	13.954309	21.322946
5.39	5.096309	8.861408	13.957717	21.321845
5.4	5.510307	8.450817	13.961123	21.320071
5.41	5.948834	8.015693	13.964527	21.317613
5.42	6.406926	7.561003	13.967930	21.314463
5.43	6.879386	7.091943	13.971329	21.310611
5.44	7.360844	6.613882	13.974726	21.306054
5.45	7.845820	6.132300	13.978120	21.300787
5.46	8.328786	5.652725	13.981511	21.294807
5.47	8.804228	5.180670	13.984898	21.288113
5.48	9.266719	4.721562	13.988280	21.280706
5.49	9.710975	4.280683	13.991658	21.272589
5.5	10.131928	3.863102	13.995030	21.263765
5.51	10.524782	3.473614	13.998395	21.254239
5.52	10.885074	3.116679	14.001753	21.244020
5.53	11.208734	2.796368	14.005102	21.233116
5.54	11.492129	2.516313	14.008442	21.221536
5.55	11.732113	2.279658	14.011771	21.209294
5.56	11.926066	2.089021	14.015087	21.196402
5.57	12.071925	1.946464	14.018390	21.182875
5.58	12.168211	1.853466	14.021677	21.168729
5.59	12.214043	1.810904	14.024947	21.153983
5.6	12.209150	1.819049	14.028199	21.138655
5.61	12.153870	1.877561	14.031431	21.122765
5.62	12.049143	1.985499	14.034642	21.106336
5.63	11.896492	2.141338	14.037830	21.089389
5.64	11.698001	2.342993	14.040995	21.071950
5.65	11.456283	2.587852	14.044135	21.054042
5.66	11.174436	2.872812	14.047249	21.035692
5.67	10.856007	3.194330	14.050337	21.016927
5.68	10.504929	3.548469	14.053399	20.997774
5.69	10.125475	3.930959	14.056434	20.978263
5.7	9.722191	4.337252	14.059443	20.958422
