#Time Step Temp c_Twater PotEng KinEng TotEng
270.6 270600 293.08222 293.03974 -912.7419 113.61367 -799.12824
270.7 270700 292.46629 292.41922 -911.97043 113.3749 -798.59553
270.8 270800 300.86704 300.81947 -914.81535 116.63146 -798.18389
270.9 270900 300.81087 300.74284 -915.19215 116.60969 -798.58246
271 271000 298.19395 298.13447 -913.76051 115.59523 -798.16528
271.1 271100 293.29191 293.24084 -911.75061 113.69495 -798.05566
271.2 271200 298.82752 298.78086 -913.94371 115.84084 -798.10287
271.3 271300 296.56551 296.51904 -913.168 114.96397 -798.20403
271.4 271400 291.00055 290.95552 -911.11339 112.80671 -798.30668
271.5 271500 292.96929 292.91678 -911.91372 113.56989 -798.34383
271.6 271600 291.11734 291.04448 -911.52393 112.85198 -798.67195
271.7 271700 301.93469 301.85477 -916.20826 117.04534 -799.16292
271.8 271800 300.42478 300.36965 -915.72059 116.46002 -799.26057
271.9 271900 302.22013 302.13992 -915.78844 117.15599 -798.63246
272 272000 299.31373 299.2276 -914.35407 116.02932 -798.32475
272.1 272100 298.01035 297.93557 -913.973 115.52406 -798.44894
272.2 272200 298.96964 298.86499 -914.43165 115.89593 -798.53572
272.3 272300 293.49256 293.35452 -912.40991 113.77274 -798.63717
272.4 272400 301.19069 301.04892 -915.92288 116.75693 -799.16596
272.5 272500 300.38402 300.25567 -915.40456 116.44422 -798.96034
272.6 272600 304.39656 304.26649 -916.88029 117.99968 -798.88061
272.7 272700 299.59772 299.49799 -915.22399 116.13941 -799.08458
272.8 272800 301.14808 301.03588 -916.18095 116.74041 -799.44055
272.9 272900 297.67438 297.52285 -914.32871 115.39382 -798.93489
273 273000 305.22509 305.03771 -917.7275 118.32086 -799.40663
273.1 273100 300.46695 300.27341 -916.56008 116.47637 -800.08371
273.2 273200 291.82892 291.68603 -912.97137 113.12782 -799.84354
273.3 273300 296.8294 296.7013 -915.38126 115.06627 -800.315
273.4 273400 296.19993 296.07212 -915.41865 114.82225 -800.5964
273.5 273500 294.08886 293.9613 -914.51926 114.00389 -800.51537
273.6 273600 299.5157 299.37939 -916.92821 116.10761 -800.8206
273.7 273700 298.43447 298.27765 -916.50666 115.68847 -800.81819
273.8 273800 296.31459 296.17335 -915.85791 114.8667 -800.99122
273.9 273900 297.7398 297.57885 -915.98989 115.41918 -800.57071
274 274000 296.31722 296.14229 -915.73561 114.86772 -800.86789
274.1 274100 302.21809 302.02631 -918.06033 117.1552 -800.90513
274.2 274200 299.18978 299.03726 -917.19454 115.98127 -801.21326
274.3 274300 294.5195 294.34756 -915.11649 114.17083 -800.94566
274.4 274400 301.77638 301.58072 -918.26941 116.98397 -801.28545
274.5 274500 297.75688 297.59323 -916.96456 115.4258 -801.53876
274.6 274600 294.00932 293.84045 -916.31196 113.97306 -802.3389
274.7 274700 297.15308 296.99427 -917.3347 115.19174 -802.14296
274.8 274800 297.27271 297.11489 -917.12601 115.23812 -801.8879
274.9 274900 299.74346 299.60251 -918.22715 116.1959 -802.03125
275 275000 299.33564 299.21441 -918.4811 116.03781 -802.44329
275.1 275100 292.89872 292.78573 -916.1794 113.54253 -802.63687
275.2 275200 298.1842 298.03739 -918.22126 115.59146 -802.6298
275.3 275300 298.33659 298.20992 -919.08691 115.65053 -803.43637
275.4 275400 297.89544 297.75087 -918.77852 115.47952 -803.299
275.5 275500 296.98055 296.84175 -918.29271 115.12486 -803.16786
275.6 275600 291.72561 291.59867 -915.97044 113.08778 -802.88267
275.7 275700 294.98015 294.86892 -917.16516 114.3494 -802.81576
275.8 275800 296.81995 296.73613 -917.75725 115.0626 -802.69465
275.9 275900 293.73406 293.64969 -916.71946 113.86635 -802.85311
276 276000 298.64023 298.53929 -918.33688 115.76824 -802.56865
276.1 276100 297.85939 297.75623 -917.83247 115.46554 -802.36693
276.2 276200 298.07013 297.94914 -917.18261 115.54724 -801.63537
276.3 276300 295.28445 295.18705 -915.68544 114.46737 -801.21808
276.4 276400 301.49245 301.39092 -918.21866 116.8739 -801.34475
276.5 276500 296.2879 296.18162 -916.62003 114.85635 -801.76367
276.6 276600 295.38919 295.27432 -915.77472 114.50797 -801.26676
276.7 276700 297.19156 297.08223 -916.21306 115.20666 -801.0064
276.8 276800 295.91911 295.80646 -915.77002 114.71339 -801.05663
276.9 276900 295.95547 295.83077 -915.30709 114.72748 -800.5796
277 277000 296.4279 296.31435 -915.58522 114.91062 -800.6746
277.1 277100 300.29497 300.20911 -917.05022 116.4097 -800.64052
277.2 277200 297.40966 297.31948 -915.69457 115.2912 -800.40336
277.3 277300 295.74052 295.65727 -914.99648 114.64416 -800.35232
277.4 277400 306.05241 305.93794 -919.25882 118.64157 -800.61724
277.5 277500 298.48774 298.38359 -916.0472 115.70912 -800.33808
277.6 277600 305.26742 305.17519 -919.57062 118.33727 -801.23335
277.7 277700 301.76258 301.67945 -918.39219 116.97862 -801.41358
277.8 277800 303.55646 303.48448 -919.11796 117.67402 -801.44394
277.9 277900 294.10635 294.00661 -915.86655 114.01067 -801.85587
278 278000 300.95687 300.86769 -917.81251 116.66628 -801.14623
278.1 278100 293.57313 293.46395 -914.73917 113.80397 -800.9352
278.2 278200 301.77189 301.6637 -917.22608 116.98223 -800.24385
278.3 278300 296.10405 295.98325 -915.03705 114.78508 -800.25197
278.4 278400 299.84426 299.7493 -916.51755 116.23498 -800.28257
278.5 278500 299.19272 299.08782 -915.89353 115.98241 -799.91112
278.6 278600 299.28657 299.18 -916.4567 116.01879 -800.43791
278.7 278700 293.51793 293.41335 -913.95351 113.78257 -800.17095
278.8 278800 296.04547 295.95158 -914.70836 114.76237 -799.94599
278.9 278900 302.31338 302.2322 -916.82795 117.19214 -799.63581
279 279000 297.86963 297.7826 -914.93792 115.46951 -799.4684
279.1 279100 293.80646 293.6984 -913.95465 113.89442 -800.06024
279.2 279200 297.55756 297.44123 -915.51895 115.34854 -800.17041
279.3 279300 298.11033 297.97904 -915.6786 115.56282 -800.11578
279.4 279400 300.14031 300.02715 -915.98771 116.34974 -799.63797
279.5 279500 301.64937 301.52845 -916.56518 116.93473 -799.63045
279.6 279600 300.45409 300.34349 -916.32035 116.47138 -799.84897
279.7 279700 299.70989 299.5919 -916.54426 116.18289 -800.36137
279.8 279800 293.02561 292.90857 -913.80541 113.59172 -800.21369
279.9 279900 296.3292 296.22667 -915.56369 114.87236 -800.69133
280 280000 297.85744 297.76239 -915.87242 115.46479 -800.40763
280.1 280100 300.878 300.76752 -917.1655 116.63571 -800.52979
280.2 280200 294.46846 294.35122 -914.93446 114.15104 -800.78342
280.3 280300 298.6041 298.46711 -916.81617 115.75423 -801.06194
280.4 280400 295.87845 295.7183 -915.52121 114.69763 -800.82358
280.5 280500 293.19367 293.05719 -914.08738 113.65687 -800.43051
280.6 280600 295.21966 295.06904 -914.97677 114.44225 -800.53452
280.7 280700 297.6961 297.54837 -916.40094 115.40224 -800.9987
280.8 280800 297.73997 297.58787 -916.06277 115.41925 -800.64352
280.9 280900 294.60498 294.47817 -914.68544 114.20396 -800.48148
281 281000 295.45445 295.32502 -914.54539 114.53326 -800.01212
281.1 281100 305.61061 305.49433 -918.81722 118.47031 -800.34691
281.2 281200 293.66928 293.55175 -915.22976 113.84124 -801.38852
281.3 281300 301.50466 301.39494 -918.21968 116.87863 -801.34105
281.4 281400 303.95989 303.86974 -919.00444 117.83041 -801.17403
281.5 281500 291.94581 291.86769 -914.08248 113.17314 -800.90935
281.6 281600 300.22448 300.14236 -916.58016 116.38237 -800.19779
281.7 281700 300.99978 300.90016 -916.36208 116.68292 -799.67917
281.8 281800 300.75755 300.66632 -916.14003 116.58902 -799.55101
281.9 281900 296.29972 296.2085 -914.74129 114.86094 -799.88035
282 282000 294.40075 294.27569 -914.06642 114.1248 -799.94162
282.1 282100 297.51449 297.41251 -915.67635 115.33184 -800.34451
282.2 282200 292.27522 292.17454 -913.24721 113.30083 -799.94638
282.3 282300 295.73508 295.63542 -915.08184 114.64205 -800.43979
282.4 282400 301.44239 301.35854 -916.95012 116.8545 -800.09562
282.5 282500 293.97928 293.90482 -913.85036 113.96141 -799.88895
282.6 282600 295.32181 295.2464 -914.28848 114.48185 -799.80663
282.7 282700 292.75067 292.68201 -913.40944 113.48514 -799.92429
282.8 282800 296.49187 296.42514 -915.33184 114.93542 -800.39642
282.9 282900 299.14719 299.07889 -916.53595 115.96476 -800.57119
283 283000 298.9851 298.91694 -916.16918 115.90193 -800.26725
283.1 283100 298.84241 298.75313 -916.05818 115.84661 -800.21157
283.2 283200 297.57245 297.47414 -915.54719 115.35431 -800.19288
283.3 283300 301.26282 301.15277 -916.49625 116.78489 -799.71136
283.4 283400 295.0514 294.94736 -914.33898 114.37702 -799.96196
283.5 283500 299.78997 299.69363 -916.36497 116.21393 -800.15103
283.6 283600 293.47472 293.38352 -914.17135 113.76582 -800.40553
283.7 283700 299.10873 299.00014 -916.13677 115.94985 -800.18692
283.8 283800 300.14551 300.00165 -916.51597 116.35176 -800.16421
283.9 283900 294.56357 294.43447 -914.26396 114.18791 -800.07605
284 284000 298.2857 298.14628 -915.63788 115.6308 -800.00708
284.1 284100 301.64524 301.51149 -916.39052 116.93313 -799.45739
284.2 284200 301.51402 301.40147 -916.47144 116.88227 -799.58918
284.3 284300 296.39319 296.29029 -914.13199 114.89717 -799.23482
284.4 284400 300.65347 300.55534 -915.81087 116.54867 -799.2622
284.5 284500 302.38568 302.27784 -916.21696 117.22016 -798.9968
284.6 284600 301.66816 301.55298 -915.80959 116.94202 -798.86758
284.7 284700 297.59469 297.47225 -914.12022 115.36293 -798.75729
284.8 284800 297.10273 296.96432 -913.74152 115.17222 -798.5693
284.9 284900 296.09605 295.93756 -912.93587 114.78198 -798.15389
285 285000 300.70072 300.54402 -914.969 116.56699 -798.40201
285.1 285100 296.30063 296.11034 -914.16248 114.86129 -799.30119
285.2 285200 294.38806 294.17123 -913.23391 114.11988 -799.11403
285.3 285300 302.90172 302.70728 -916.52463 117.42021 -799.10442
285.4 285400 299.21439 299.03506 -915.27575 115.99081 -799.28494
285.5 285500 296.2498 296.08346 -913.92391 114.84158 -799.08233
285.6 285600 307.38951 307.20308 -918.24476 119.15991 -799.08485
285.7 285700 297.30181 297.08676 -914.27639 115.24939 -799.027
285.8 285800 295.8995 295.66947 -914.13734 114.70579 -799.43155
285.9 285900 300.40757 300.20358 -915.61034 116.45335 -799.15699
286 286000 298.05214 297.84765 -914.97741 115.54026 -799.43715
286.1 286100 300.91281 300.74555 -915.92451 116.6492 -799.27531
286.2 286200 297.44222 297.30119 -914.99967 115.30382 -799.69585
286.3 286300 291.37125 291.22282 -912.22593 112.95041 -799.27552
286.4 286400 297.45014 297.31488 -914.38135 115.3069 -799.07445
286.5 286500 292.88762 292.73035 -912.81844 113.53823 -799.28021
286.6 286600 296.74647 296.56463 -914.00618 115.03412 -798.97206
286.7 286700 301.24941 301.08236 -915.81217 116.77969 -799.03248
286.8 286800 296.13191 295.96725 -913.70501 114.79588 -798.90913
286.9 286900 304.52883 304.34159 -916.79383 118.05096 -798.74287
287 287000 302.64292 302.4497 -916.01001 117.31988 -798.69013
287.1 287100 303.68234 303.4688 -916.33809 117.72282 -798.61528
287.2 287200 294.58248 294.40036 -912.54905 114.19524 -798.35381
287.3 287300 304.91238 304.70116 -916.58674 118.19964 -798.3871
287.4 287400 292.91856 292.69774 -911.9751 113.55022 -798.42487
287.5 287500 302.96097 302.74475 -915.62082 117.44317 -798.17765
287.6 287600 297.5737 297.33301 -912.77779 115.35479 -797.42299
287.7 287700 297.06817 296.80232 -912.47424 115.15883 -797.31542
287.8 287800 301.57722 301.33237 -914.91116 116.90676 -798.0044
287.9 287900 298.12839 297.85545 -912.81692 115.56982 -797.24711
288 288000 304.53878 304.29561 -915.37876 118.05482 -797.32395
288.1 288100 302.86772 302.65091 -914.85533 117.40703 -797.4483
288.2 288200 301.91808 301.62673 -914.3991 117.0389 -797.3602
288.3 288300 298.55277 298.26092 -912.7634 115.73433 -797.02907
288.4 288400 300.21059 299.94323 -913.44881 116.37699 -797.07182
288.5 288500 294.99173 294.75224 -910.96944 114.35389 -796.61555
288.6 288600 298.42598 298.18654 -912.99222 115.68518 -797.30703
288.7 288700 302.75161 302.47292 -914.67387 117.36202 -797.31186
288.8 288800 301.94041 301.6558 -914.00479 117.04756 -796.95723
288.9 288900 304.42272 304.15428 -914.94361 118.00983 -796.93379
289 289000 309.99508 309.72363 -916.5414 120.16996 -796.37144
289.1 289100 301.90416 301.68227 -913.53294 117.0335 -796.49944
289.2 289200 309.2098 308.97643 -915.93485 119.86554 -796.06931
289.3 289300 302.00975 301.80894 -913.30617 117.07443 -796.23174
289.4 289400 302.50396 302.31172 -913.92575 117.26602 -796.65973
289.5 289500 297.70952 297.49487 -912.89018 115.40745 -797.48274
289.6 289600 307.82436 307.63835 -916.41808 119.32847 -797.08961
289.7 289700 308.20133 308.00395 -916.95046 119.47461 -797.47585
289.8 289800 300.28938 300.06464 -914.34344 116.40753 -797.93591
289.9 289900 304.68629 304.50295 -916.42015 118.112 -798.30815
290 290000 302.94892 302.79082 -916.00093 117.4385 -798.56243
290.1 290100 306.17904 305.98659 -916.92428 118.69066 -798.23361
290.2 290200 299.02807 298.84419 -914.43768 115.91858 -798.51909
290.3 290300 297.99675 297.80136 -914.23423 115.51879 -798.71544
290.4 290400 300.35439 300.16652 -915.59093 116.43273 -799.1582
290.5 290500 301.48242 301.29404 -915.72356 116.87002 -798.85354
290.6 290600 300.45842 300.28388 -915.55999 116.47306 -799.08693
290.7 290700 300.1398 299.91968 -914.86134 116.34955 -798.51179
290.8 290800 296.4324 296.20795 -913.24088 114.91237 -798.32851
290.9 290900 293.64548 293.43875 -912.13098 113.83202 -798.29896
291 291000 303.2366 303.02888 -916.02283 117.55002 -798.4728
291.1 291100 307.30441 307.0827 -917.37223 119.12692 -798.24531
291.2 291200 299.55699 299.32881 -913.98837 116.12362 -797.86475
291.3 291300 294.65987 294.44682 -911.99717 114.22525 -797.77193
291.4 291400 299.70733 299.48719 -914.07315 116.1819 -797.89125
291.5 291500 301.34593 301.11307 -914.85279 116.81711 -798.03568
291.6 291600 303.76668 303.54587 -915.95201 117.75551 -798.19649
291.7 291700 295.39139 295.17044 -912.88551 114.50882 -798.37669
291.8 291800 299.53139 299.33019 -914.40891 116.1137 -798.29522
291.9 291900 300.88014 300.6602 -915.36991 116.63654 -798.73338
292 292000 301.02953 300.8303 -915.41043 116.69445 -798.71598
292.1 292100 304.78035 304.60383 -916.97411 118.14846 -798.82565
292.2 292200 293.75227 293.58862 -912.55086 113.87341 -798.67744
292.3 292300 292.94995 292.76061 -912.76409 113.56239 -799.2017
292.4 292400 296.56612 296.41359 -914.57514 114.96421 -799.61093
292.5 292500 302.0065 301.80965 -917.11093 117.07318 -800.03776
292.6 292600 297.87672 297.64137 -916.1513 115.47226 -800.67904
292.7 292700 299.14667 298.91636 -916.75445 115.96456 -800.78989
292.8 292800 305.2978 305.07437 -919.0519 118.34905 -800.70285
292.9 292900 306.9496 306.71919 -919.81162 118.98937 -800.82225
293 293000 298.9847 298.78038 -916.17652 115.90177 -800.27475
293.1 293100 302.69698 302.49501 -917.82415 117.34084 -800.4833
293.2 293200 299.06609 298.90783 -916.3413 115.93332 -800.40798
293.3 293300 295.66269 295.52616 -915.16157 114.61399 -800.54758
293.4 293400 297.52449 297.40635 -915.9484 115.33572 -800.61268
293.5 293500 293.98236 293.87534 -914.9544 113.96261 -800.99179
293.6 293600 299.88418 299.76017 -917.08089 116.25046 -800.83044
293.7 293700 302.11671 302.0166 -917.83805 117.1159 -800.72215
293.8 293800 302.91896 302.82923 -917.69719 117.42689 -800.2703
293.9 293900 300.94637 300.84159 -916.80408 116.66222 -800.14187
294 294000 301.09808 301.0083 -916.94403 116.72102 -800.223
294.1 294100 299.7034 299.61959 -916.38732 116.18038 -800.20694
294.2 294200 298.89175 298.78399 -916.0206 115.86574 -800.15486
294.3 294300 305.82228 305.73392 -918.09216 118.55237 -799.53979
294.4 294400 301.36398 301.26379 -916.10264 116.8241 -799.27854
294.5 294500 296.44179 296.33493 -914.13901 114.91601 -799.223
294.6 294600 297.39862 297.31878 -914.42364 115.28693 -799.13672
294.7 294700 299.45524 299.39033 -915.21565 116.08418 -799.13147
294.8 294800 304.93004 304.88437 -917.49964 118.20649 -799.29315
294.9 294900 300.74871 300.71375 -915.58949 116.58559 -799.0039
295 295000 291.98766 291.97041 -911.91595 113.18936 -798.7266
295.1 295100 295.09683 295.08004 -913.2186 114.39463 -798.82396
295.2 295200 306.26062 306.24119 -917.8019 118.72229 -799.07961
295.3 295300 302.01591 301.98671 -916.34642 117.07682 -799.26959
295.4 295400 297.74509 297.697 -914.72545 115.42123 -799.30422
295.5 295500 294.30706 294.26348 -913.38137 114.08848 -799.29289
295.6 295600 297.83296 297.79705 -914.77413 115.4553 -799.31883
295.7 295700 308.86512 308.84433 -918.74378 119.73193 -799.01185
295.8 295800 294.02207 293.99928 -912.95799 113.978 -798.97998
295.9 295900 299.79212 299.77122 -915.10504 116.21477 -798.89027
296 296000 307.50628 307.49104 -917.90932 119.20517 -798.70415
296.1 296100 294.69748 294.67886 -913.30119 114.23983 -799.06136
296.2 296200 299.8671 299.85361 -914.91494 116.24383 -798.67111
296.3 296300 296.1722 296.16117 -913.81773 114.8115 -799.00623
296.4 296400 301.24744 301.241 -916.00613 116.77892 -799.22721
296.5 296500 298.2111 298.20909 -914.5999 115.60188 -798.99802
296.6 296600 297.46253 297.46037 -914.25932 115.3117 -798.94762
296.7 296700 297.36683 297.36143 -914.94195 115.2746 -799.66735
296.8 296800 300.21846 300.21445 -915.66489 116.38004 -799.28485
296.9 296900 294.49778 294.49422 -913.12012 114.16241 -798.95771
297 297000 296.14552 296.14494 -913.49797 114.80116 -798.69682
297.1 297100 298.65873 298.65791 -914.33658 115.77541 -798.56117
297.2 297200 298.35247 298.35053 -914.26211 115.65668 -798.60543
297.3 297300 295.75405 295.75168 -914.11991 114.64941 -799.47051
297.4 297400 295.28546 295.28013 -914.00259 114.46776 -799.53483
297.5 297500 297.24446 297.23523 -915.07186 115.22717 -799.84469
297.6 297600 295.02707 295.01898 -914.02973 114.36759 -799.66213
297.7 297700 304.2418 304.23252 -917.52123 117.93969 -799.58154
297.8 297800 298.85176 298.8373 -916.18354 115.85024 -800.3333
297.9 297900 294.96895 294.958 -914.47879 114.34506 -800.13374
298 298000 303.21501 303.19936 -917.67098 117.54166 -800.12932
298.1 298100 299.63658 299.62204 -916.06981 116.15447 -799.91534
298.2 298200 296.82129 296.80292 -914.66588 115.06312 -799.60276
298.3 298300 294.26719 294.23689 -913.56261 114.07302 -799.48958
298.4 298400 295.75619 295.74216 -914.60781 114.65024 -799.95758
298.5 298500 299.00798 298.9957 -915.85197 115.91079 -799.94118
298.6 298600 300.07813 300.06402 -916.32424 116.32564 -799.9986
298.7 298700 294.66438 294.64555 -913.61497 114.22699 -799.38798
298.8 298800 298.31556 298.30059 -915.35261 115.64238 -799.71024
298.9 298900 303.62208 303.58877 -917.02775 117.69946 -799.3283
299 299000 301.30209 301.25287 -916.64565 116.80011 -799.84554
299.1 299100 299.80745 299.76573 -916.11301 116.22071 -799.8923
299.2 299200 300.19471 300.14985 -916.55391 116.37083 -800.18308
299.3 299300 301.3989 301.35618 -916.76229 116.83764 -799.92465
