2092 885 962 818 438 2497 1626 1300 2833 3201 7503 
2800 541 714 2557 1232 3801 1221 1285 2586 4118 9168 
2784 3520 630 2463 656 2936 1586 2619 1905 4553 11840 
3519 1333 2970 1126 1720 787 1783 2374 2872 3812 2505 
6738 1279 891 861 1688 1522 2353 2696 1741 2385 4206 
1053 722 1571 497 2406 1181 1350 1702 1174 1860 4787 
3428 1928 1288 2462 1727 1004 1559 1240 2355 3543 4804 
2426 1299 2228 1216 1258 540 1298 2247 1833 5308 6292 
2406 6449 773 1022 1794 1132 1768 900 5945 3266 2451 
2109 2242 958 2058 1181 1353 1399 2390 1118 1821 9860 
2687 772 429 810 1419 998 2404 1177 1745 7275 2520 
2257 784 527 1037 1019 1318 1557 4602 6397 1573 4480 
3467 2141 1736 2396 984 1897 1834 3039 2402 2434 3841 
4303 1792 1151 764 1048 1882 1804 1252 1315 5319 3931 
1897 2571 702 2260 1993 563 2342 935 2500 4388 5242 
2134 2952 720 1365 1059 666 1549 1707 2182 7866 4535 
2268 3354 3235 1380 1336 1866 900 2315 2846 3377 2956 
3549 2565 1190 1279 1143 950 4498 1588 1964 2417 8578 
978 2564 2954 2774 934 1260 541 3081 2031 3289 3602 
4613 1410 1051 1320 642 1061 922 1132 4742 3448 4621 
2521 1765 678 5019 1433 808 854 1915 4625 3036 5396 
3020 4223 1951 2986 863 1287 3118 2393 3142 2130 6037 
3559 943 761 717 1555 1232 2111 2076 3637 2099 7801 
2212 1642 2851 930 1282 1628 1092 2008 1350 3172 6264 
2548 2357 1030 768 1317 710 1721 1653 1347 4068 12208 
3213 1225 1501 2335 1048 1166 989 3026 1724 4120 4856 
4240 1590 1412 1068 987 1107 1680 2684 1956 4870 5188 
4235 1190 4020 2847 2979 1316 1156 3748 3016 3673 6945 
1513 637 1054 1549 858 2347 1180 983 1826 2126 5731 
3597 2160 2477 2945 2316 1495 902 1437 4380 2993 4480 
1147 5200 1554 1360 983 1242 1810 4802 3038 5282 9954 
684 2570 3198 1423 822 2253 3682 1772 3326 2945 5087 
2845 2460 886 1156 993 2782 752 1828 3771 4712 8652 
2706 1646 1284 1628 724 1342 1368 2431 5239 3345 9268 
2228 2827 1632 1904 1531 2473 1011 2643 1985 5196 2214 
6739 2701 901 1750 808 1202 2147 2178 1905 6213 5212 
2247 2153 1034 1707 911 1038 1850 2164 7444 2085 3559 
3105 3704 4058 891 995 747 1015 1197 2003 3168 5452 
1769 2300 1333 791 1873 1664 1590 5431 2612 3579 2702 
1945 591 1556 922 1772 1941 1221 758 2613 2832 8667 
6755 3322 2616 1416 2841 1061 844 3377 2226 3943 6260 
4249 2118 848 1525 1093 800 803 1634 5424 3133 5292 
3234 806 1376 2619 1099 748 1800 1974 3713 2708 3932 
3366 5238 441 723 1126 1554 1906 1608 2945 2580 3517 
3337 1018 1579 894 1356 921 2222 1597 3504 3587 3489 
5958 3158 1951 1051 1565 1174 1410 1919 2082 2049 5589 
4550 1675 2842 1123 1100 1961 2509 1621 3171 3951 4511 
4015 479 1063 726 1498 1213 964 1956 3670 3598 3711 
1577 1112 2068 1771 1978 1492 2486 1554 2562 5370 6274 
2615 695 1117 1357 2017 837 2798 932 2081 4685 6151 
2400 942 999 2368 559 897 2647 2427 2042 7159 11185 
6769 803 758 1119 1352 1060 1426 2158 1799 6741 3466 
3147 2022 2740 976 772 2467 2372 1374 2443 2823 4562 
2667 2947 690 1898 2481 1138 1575 1386 5351 3576 11287 
2709 607 1169 1272 1180 2207 1903 2706 2191 2033 6022 
2385 2257 1817 1078 538 1372 1325 1266 3916 2239 12248 
4624 1474 2178 2094 784 2254 1747 3551 2340 3654 6754 
2817 2152 2523 1995 2088 1985 1899 1270 4247 5071 5039 
6755 2137 716 1632 1307 3799 689 1296 4489 3383 5139 
741 752 1539 455 890 968 1144 1445 1613 2680 3984 
712 890 3771 997 2625 629 1208 2976 1824 2202 9544 
2678 1380 2271 836 2395 1202 1164 1621 4596 2655 5712 
2292 1219 1696 1491 3160 1574 1064 2607 2663 4870 6479 
2302 1979 945 844 1257 2152 1193 2352 1899 3341 7429 
6467 2915 2145 1840 980 1384 1598 2741 3546 2655 5343 
4618 742 1390 2313 2061 785 1339 867 2364 2318 7870 
1396 893 1351 1705 1643 1222 596 2808 6935 3160 4949 
5840 1983 1231 2324 1052 2168 2237 1619 6330 3026 3621 
2204 1769 876 1132 673 1091 1155 1766 2045 2582 9289 
1204 947 943 977 1187 851 999 1463 3018 6176 6942 
2081 2625 1129 1254 2228 475 1174 5648 866 5035 6092 
1708 5991 1621 3343 862 1094 1575 3585 1075 7506 2508 
4532 5209 1935 1242 2714 2187 746 1505 2057 3678 2819 
2177 4460 2485 1523 1550 776 1120 1458 1734 5922 2950 
1672 1301 1879 931 1025 2466 2493 1532 1965 4046 5282 
3174 3172 524 261 1088 291 1468 1449 2732 2360 6401 
1202 1409 561 383 1098 723 1341 2113 2191 4034 3566 
3983 1479 458 1115 812 1825 843 1374 2425 2677 3122 
1455 2294 635 2505 1046 1843 1990 1546 3408 3305 5398 
6213 819 1247 1988 1810 2234 1255 1265 2190 1630 8070 
1624 1791 2141 1101 604 422 2635 2372 1692 1945 8942 
3170 1400 1837 3219 3578 1811 529 2241 3573 1810 3458 
4851 519 1861 1759 1173 783 1815 3792 3140 2844 3939 
2945 1585 1405 2922 564 1386 1233 1509 3378 5264 2719 
2107 1234 1049 1043 1259 1565 859 2185 1986 7450 4723 
1616 1720 1032 973 1425 1968 5824 1630 2170 1394 4423 
2974 1249 1174 431 544 2078 1020 2334 1581 5934 5417 
2638 1700 1569 973 1617 1507 1677 2895 4556 2742 5023 
3517 827 3396 1439 1866 1805 1210 1587 1207 1138 6432 
2205 1389 826 1433 689 3508 2541 705 6485 5336 5347 
3172 1448 1584 1381 987 2835 1988 1723 1329 2745 5097 
6362 1538 1092 657 1022 1185 1222 3159 2628 8820 3933 
2581 1107 1274 1545 3999 1527 1722 985 1387 2342 4638 
2861 3026 1843 1489 1767 1386 2196 3781 2059 4122 3767 
3485 1145 2110 577 622 1347 1472 1558 3152 2384 3085 
2256 1861 5083 999 1773 1648 1682 1721 3101 4923 4025 
2604 2580 3660 1240 1724 723 2887 1226 949 2152 3247 
2446 753 1522 1139 1080 576 2111 1708 1403 3135 3058 
2073 1093 1748 1228 1927 612 1863 1061 5645 1634 2829 
3679 713 2317 2109 770 833 897 2410 1797 5670 3827 
4560 2679 1017 1485 821 1140 4395 989 3205 4932 2685 
1788 1023 2806 783 3091 1306 1383 2055 3829 3258 8551 
2885 1490 1509 1870 2323 2932 2174 2601 2919 3380 6900 
3070 923 2409 1068 1022 1291 1747 1595 3036 3608 7908 
1390 1241 1023 710 637 1596 2551 1077 2129 3438 6272 
2844 1879 694 3169 1882 1200 1669 2012 2288 1652 3393 
6784 4949 958 2412 986 940 1414 2271 2238 1828 6127 
4486 1625 2143 849 901 1430 968 2629 2567 3089 4648 
2104 2287 1587 818 1246 841 3540 1964 1685 3863 11665 
6727 1440 2527 1752 1134 2158 1805 1290 1785 2931 5847 
2354 3303 1011 884 3356 585 3439 2906 2526 3719 3729 
6702 2415 686 5395 853 578 1405 2513 2804 2241 5289 
2885 740 1067 959 1919 1140 2521 2803 5155 6806 4177 
3543 2045 1915 3559 785 756 621 2367 3059 2744 4155 
4368 6847 1328 856 1280 1021 3549 1805 1444 4305 4120 
1766 1292 1110 2646 2098 523 2372 2274 3139 5965 6383 
6750 1791 1171 1877 2081 1833 1322 1786 895 7193 4383 
1395 1287 1097 520 810 1152 1417 1922 2117 2838 4427 
6768 1867 988 1461 2097 1119 2865 1256 3308 2082 3955 
2880 2052 1268 5488 2090 800 1585 2870 3809 4870 4037 
3325 1088 3975 1140 1461 1289 3530 1529 6973 5297 3737 
1037 2704 1414 1295 2257 3487 1519 900 1876 2737 4367 
6271 1038 561 1263 2268 1168 2733 1238 3265 5944 4088 
4347 1163 1572 1608 1580 4280 1417 1492 3260 4978 10343 
5138 729 658 1237 2384 730 2759 1232 1612 2551 5442 
2191 610 1206 1411 1801 1758 1856 3848 5718 5583 8714 
3647 1289 1387 784 1511 934 2327 2567 1900 4293 2607 
2758 1791 1004 991 1252 1436 2365 2593 4271 6243 2246 
2706 2908 193 1047 1180 1401 2458 1265 4478 5662 7190 
5153 2098 1725 717 1236 1524 1139 3633 1389 4430 6780 
4199 712 1029 757 1178 591 1038 2183 2772 4773 3384 
2080 4740 1199 974 1600 1579 980 2443 3939 2241 7696 
6215 937 923 455 1248 1622 1658 1591 2346 3623 9274 
1567 2168 2711 791 2374 1310 1950 2796 608 2408 4007 
2338 1923 2068 859 520 2044 2032 1293 3911 5298 4622 
2127 2027 1591 1436 2066 755 2012 5959 2726 5103 2657 
