LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (34.9641 31.7217 30)
  3 by 2 by 1 MPI processor grid
  reading atoms ...
  157 atoms
  scanning bonds ...
  2 = max bonds/atom
  scanning angles ...
  1 = max angles/atom
  reading bonds ...
  2 bonds
  reading angles ...
  1 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.006 seconds
3 atoms in group water
Setting atom values ...
  1 settings made for charge
Setting atom values ...
  2 settings made for charge
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 6 6 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/smooth/linear, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
WARNING: Dump mydump includes no atom IDs and is not sorted by ID. This may complicate post-processing tasks or visualization (../dump.cpp:221)
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.595 | 6.641 | 6.866 Mbytes
     Time         Step          Temp         c_Twater        PotEng         KinEng         TotEng       Ndanger      c_COM[1]       c_COM[2]       c_COM[3]   
 179               179000   1.2502207      50.455682     -0.050781243    0.02521018    -0.025571064            0   24.582154      18.755765      11.842468    
 180               180000   0.87499151     36.787211     -0.056511684    0.017643839   -0.038867845            0   23.831638      19.063105      11.613123    
 181               181000   0.81510614     20.425194     -0.048747465    0.016436275   -0.03231119             0   24.011988      18.982524      11.743733    
 182               182000   0.66641948     46.280302     -0.05230159     0.013438071   -0.038863519            0   24.16202       18.669074      11.706532    
 183               183000   0.38055183     15.576932     -0.061134167    0.0076736689  -0.053460499            0   24.052148      18.715234      11.474782    
 184               184000   0.77961698     22.867452     -0.060196301    0.015720651   -0.04447565             0   23.986728      18.788938      11.479101    
 185               185000   1.0299182      66.824187     -0.052530713    0.02076787    -0.031762842            0   24.169093      18.974777      11.772762    
 186               186000   0.63066277     23.632708     -0.039815411    0.012717052   -0.027098359            0   23.971162      19.598624      11.802638    
 187               187000   0.57081887     36.296053     -0.057734932    0.011510324   -0.046224607            0   23.355837      19.964183      11.44338     
 188               188000   0.81621839     14.352766     -0.059520784    0.016458703   -0.043062081            0   23.202542      20.098828      11.4194      
 189               189000   0.92664542     49.581098     -0.057447944    0.018685418   -0.038762526            0   23.494845      19.99135       11.554984    
 190               190000   0.94952447     70.941242     -0.065024891    0.019146765   -0.045878127            0   23.170983      20.223307      11.56772     
 191               191000   0.93563518     43.116357     -0.053091189    0.018866693   -0.034224496            0   23.391827      20.692742      11.64172     
 192               192000   2.1444458      109.06116     -0.049075657    0.043241854   -0.005833803            0   23.982865      20.972002      11.854398    
 193               193000   0.99072156     52.332244     -0.03920371     0.019977487   -0.019226224            0   26.69328       22.413735      12.122438    
 194               194000   0.97908759     33.116307     -0.06108761     0.019742893   -0.041344717            0   26.891767      23.041169      11.522932    
 195               195000   0.33498267     20.033731     -0.062680911    0.0067547857  -0.055926125            0   26.524157      22.997798      11.402918    
 196               196000   1.4874571      102.3046      -0.05971345     0.029993952   -0.029719497            0   26.588278      23.148498      11.436767    
 197               197000   2.1978569      148.55007     -0.051165506    0.044318867   -0.0068466388           0   26.20292       23.558828      11.541788    
 198               198000   0.74645732     29.925857     -0.03979708     0.015052      -0.024745079            0   25.73715       24.567824      11.545127    
 199               199000   0.38326909     26.601817     -0.04563005     0.0077284612  -0.037901588            0   26.231909      24.597842      11.783097    
 200               200000   1.4574062      101.60041     -0.046897       0.029387987   -0.017509013            0   26.037785      24.304991      11.907826    
 201               201000   1.5037148      101.3884      -0.049911521    0.030321781   -0.01958974             0   25.313384      24.499231      11.587189    
 202               202000   1.4931265      99.18637      -0.033311141    0.030108274   -0.0032028677           0   26.076288      24.690954      11.838371    
 203               203000   1.3323718      88.485139     -0.043905209    0.026866721   -0.017038488            0   25.749649      24.544594      11.739487    
 204               204000   0.90367707     33.40355      -0.049406461    0.018222271   -0.03118419             0   25.748247      24.306512      11.700103    
 205               205000   1.731688       89.239487     -0.052899678    0.034918765   -0.017980913            0   24.639429      24.289152      11.849813    
 206               206000   0.89301236     61.520844     -0.055526703    0.018007221   -0.037519482            0   23.801087      23.71181       11.70189     
 207               207000   0.70978705     23.86289      -0.052837592    0.01431256    -0.038525032            0   23.387511      23.003892      11.839913    
 208               208000   0.18405055     10.795824     -0.052980182    0.0037113026  -0.04926888             0   24.336347      24.735743      11.738902    
 209               209000   0.96059441     42.655648     -0.060808603    0.019369985   -0.041438618            0   24.164213      24.429351      11.673134    
 210               210000   1.5229861      7.3911514     -0.057522275    0.030710378   -0.026811897            0   23.247241      25.963515      11.605656    
 211               211000   1.1925504      35.257929     -0.065808601    0.024047282   -0.041761319            0   24.24344       24.477221      11.58351     
 212               212000   1.3221961      80.68664      -0.046645396    0.026661533   -0.019983863            0   23.544794      25.611944      11.699748    
 213               213000   0.62385104     47.037924     -0.063454538    0.012579696   -0.050874842            0   23.470203      25.68847       11.661907    
 214               214000   1.0534093      55.783669     -0.056118255    0.021241558   -0.034876697            0   23.416248      26.138813      11.464359    
 215               215000   0.52806837     31.647989     -0.045431453    0.010648278   -0.034783174            0   23.888164      26.723812      11.654889    
 216               216000   0.88745967     45.395116     -0.061164452    0.017895254   -0.043269198            0   24.145956      27.258377      11.415655    
 217               217000   1.1584635      44.682938     -0.057060417    0.023359933   -0.033700484            0   24.546768      27.307975      11.602145    
 218               218000   1.6547218      73.663189     -0.053115747    0.033366774   -0.019748973            0   25.794469      27.847276      11.714439    
 219               219000   0.6842226      28.441698     -0.055352048    0.013797063   -0.041554985            0   25.190305      27.533505      11.71674     
 220               220000   0.72802782     33.237272     -0.05483015     0.014680377   -0.040149773            0   26.040246      27.010995      11.758796    
 221               221000   1.0870014      55.17592      -0.054623144    0.021918929   -0.032704215            0   26.696856      26.164217      11.732497    
 222               222000   1.1310246      60.201719     -0.043333166    0.022806639   -0.020526528            0   26.324572      26.53807       11.79275     
 223               223000   0.99583958     64.186749     -0.040330738    0.02008069    -0.020250048            0   25.078852      27.450854      11.823933    
 224               224000   0.72720476     46.178509     -0.054012652    0.01466378    -0.039348871            0   25.914658      27.524276      11.54901     
 225               225000   0.83950371     12.059254     -0.060755255    0.016928242   -0.043827014            0   25.924054      27.304539      11.646801    
 226               226000   1.0336364      59.360713     -0.066050586    0.020842847   -0.045207739            0   25.950837      27.561041      11.575943    
 227               227000   1.6245642      119.98924     -0.061430841    0.032758659   -0.028672182            0   25.967781      27.254151      11.462673    
 228               228000   1.5417195      99.962268     -0.057380788    0.03108813    -0.026292658            0   25.500701      27.445114      11.59164     
 229               229000   1.4461656      66.232439     -0.049934499    0.029161326   -0.020773173            0   25.572604      27.379591      11.778782    
 230               230000   1.3514047      36.195019     -0.060479197    0.027250512   -0.033228685            0   24.005293      27.251838      11.543369    
 231               231000   0.43612651     25.152836     -0.054629274    0.0087943091  -0.045834965            0   23.721046      27.029957      11.727785    
 232               232000   0.76562776     41.669369     -0.057925418    0.015438564   -0.042486853            0   24.055639      27.042795      11.500775    
 233               233000   1.3138543      83.889733     -0.02799943     0.026493323   -0.0015061065           0   25.209251      27.127416      11.619451    
 234               234000   1.9802247      103.11302     -0.05868637     0.039930405   -0.018755965            0   25.865517      27.219664      11.663075    
 235               235000   0.83186743     29.099635     -0.060364478    0.016774259   -0.043590218            0   25.728257      27.54939       11.605582    
 236               236000   1.7719214      109.74832     -0.054404378    0.035730055   -0.018674324            0   25.512549      27.362494      11.672258    
 237               237000   0.92461657     48.821851     -0.06108651     0.018644507   -0.042442003            0   25.807962      27.313552      11.494445    
 238               238000   1.4689318      100.28663     -0.06745457     0.029620396   -0.037834174            0   25.633807      27.43813       11.467003    
 239               239000   0.93434724     55.685526     -0.062281056    0.018840722   -0.043440333            0   25.680683      27.452552      11.464262    
 240               240000   0.88401326     47.707475     -0.048066324    0.017825758   -0.030240566            0   26.021234      26.914117      11.829441    
 241               241000   1.4531456      78.68471      -0.06379169     0.029302075   -0.034489615            0   25.923211      27.437891      11.638221    
 242               242000   0.35430637     22.836468     -0.047401124    0.0071444401  -0.040256684            0   25.856234      27.534504      11.391437    
 243               243000   0.93750084     71.854008     -0.052492658    0.018904313   -0.033588344            0   25.864223      27.125432      11.850332    
 244               244000   0.74338796     45.003697     -0.045198544    0.014990108   -0.030208436            0   25.877784      27.180827      11.540454    
 245               245000   0.80343639     54.281024     -0.050492914    0.016200959   -0.034291955            0   26.162856      27.942771      11.814665    
 246               246000   0.54931425     34.260955     -0.057335134    0.011076692   -0.046258441            0   25.98007       27.447402      11.744964    
 247               247000   0.32278731     22.157938     -0.051410361    0.0065088713  -0.044901489            0   25.568361      27.322835      11.534154    
 248               248000   2.2735305      134.09618     -0.05379869     0.045844793   -0.0079538966           0   25.951468      26.861225      11.688717    
 249               249000   0.48713972     4.2922763     -0.047060056    0.0098229691  -0.037237087            0   25.753869      27.327223      11.668088    
 250               250000   0.72854337     38.985542     -0.045807817    0.014690773   -0.031117044            0   26.237273      27.90237       11.632869    
 251               251000   0.31803331     23.073812     -0.04476068     0.0064130089  -0.038347671            0   26.777696      28.919339      11.436934    
 252               252000   0.75477188     39.631119     -0.059586682    0.01521966    -0.044367022            0   26.562234      28.829206      11.500176    
 253               253000   1.2021877      64.275565     -0.049948973    0.024241614   -0.025707359            0   27.74639       28.877291      11.698882    
 254               254000   1.3192184      55.063431     -0.063063159    0.026601487   -0.036461671            0   28.322295      28.820676      11.638274    
 255               255000   0.95935663     37.893542     -0.059922794    0.019345026   -0.040577768            0   28.436262      28.934583      11.586732    
 256               256000   0.73467078     52.751556     -0.060039108    0.01481433    -0.045224778            0   28.188516      28.717262      11.402219    
 257               257000   0.90941997     51.811554     -0.04665311     0.018338074   -0.028315036            0   28.664015      29.167655      11.55042     
 258               258000   1.2080537      85.906896     -0.052338689    0.024359898   -0.02797879             0   28.821243      29.708618      11.508044    
 259               259000   1.0442519      50.028095     -0.053422205    0.021056903   -0.032365301            0   29.338714      30.319474      11.489623    
 260               260000   1.0346592      45.609408     -0.066775125    0.020863471   -0.045911653            0   29.101634      30.233639      11.570581    
 261               261000   0.5628652      25.651931     -0.06240233     0.011349942   -0.051052388            0   29.110625      30.46668       11.693088    
 262               262000   0.37625113     23.899012     -0.061355479    0.0075869469  -0.053768532            0   29.095498      30.095091      11.39411     
 263               263000   1.0593093      65.28971      -0.054914449    0.021360529   -0.03355392             0   28.852672      30.576577      11.74904     
 264               264000   0.56071525     31.944331     -0.060397415    0.011306589   -0.049090826            0   29.134536      30.159343      11.717913    
 265               265000   0.49554298     28.71136      -0.058661923    0.0099924174  -0.048669506            0   29.169536      30.188867      11.63959     
 266               266000   1.5804715      105.99659     -0.045772547    0.031869549   -0.013902998            0   28.89221       29.92505       11.64006     
 267               267000   1.0438278      73.639512     -0.052458671    0.021048351   -0.03141032             0   28.981935      30.447073      11.489378    
 268               268000   0.62090317     31.224817     -0.058501332    0.012520253   -0.045981079            0   29.003349      30.279398      11.593711    
 269               269000   0.76101327     30.671237     -0.058179656    0.015345515   -0.042834141            0   28.795159      30.246747      11.646556    
 270               270000   0.93035009     45.958275     -0.056284836    0.018760121   -0.037524715            0   30.211638      30.119169      11.782985    
 271               271000   1.6489601      48.90954      -0.057787497    0.033250591   -0.024536906            0   28.960342      30.66112       11.778634    
 272               272000   1.5584651      73.737284     -0.049572542    0.031425798   -0.018146744            0   28.768552      31.285974      11.819134    
 273               273000   1.6271297      69.67497      -0.055606213    0.032810391   -0.022795822            0   29.17345       30.182074      11.662905    
 274               274000   0.31173657     10.078433     -0.031750483    0.0062860379  -0.025464445            0   30.769962      31.22512       11.93208     
 275               275000   1.4581258      77.752658     -0.049149301    0.029402497   -0.019746804            0   31.947459      31.801954      11.818926    
 276               276000   2.2309008      91.798505     -0.037452676    0.044985183    0.007532507            0   31.671726      31.366785      11.791751    
 277               277000   1.3613483      93.311765     -0.026005332    0.02745102     0.0014456879           0   30.030611      29.917351      12.063486    
 278               278000   0.93073643     49.383985     -0.057226828    0.018767912   -0.038458917            0   30.824034      30.061785      11.694463    
 279               279000   0.25620173     13.762284     -0.053732962    0.0051662009  -0.048566761            0   30.989238      30.402269      11.529165    
 280               280000   0.93779927     16.174194     -0.050932891    0.018910331   -0.03202256             0   30.577856      30.529097      11.545418    
 281               281000   1.184639       60.581455     -0.065669367    0.023887752   -0.041781615            0   31.714389      28.800053      11.363781    
 282               282000   0.97638673     58.571912     -0.057167899    0.019688431   -0.037479469            0   31.481045      28.596167      11.478947    
